date,state,region,industry,yoy_pct
2022-09,IL,Midwest,Other Specialty Retail,11.016666666666666
2022-09,IN,Midwest,Clothing & Accessories,2.9
2022-09,IN,Midwest,Electronics & Appliances,6.5
2022-09,IN,Midwest,Food & Beverage Stores,5.6
2022-09,IN,Midwest,General Merchandise,15.3
2022-09,IN,Midwest,Motor Vehicles & Parts,4.9
2022-09,IN,Midwest,Other Specialty Retail,6.1499999999999995
2022-09,KS,Midwest,Clothing & Accessories,6.4
2022-09,KS,Midwest,Electronics & Appliances,-0.6
2022-09,KS,Midwest,Food & Beverage Stores,2.7
2022-09,KS,Midwest,General Merchandise,9.3
2022-09,KS,Midwest,Motor Vehicles & Parts,-0.1
2022-09,KS,Midwest,Other Specialty Retail,4.533333333333333
2022-09,KY,South,Clothing & Accessories,4.0
2022-09,KY,South,Electronics & Appliances,4.6
2022-09,KY,South,Food & Beverage Stores,18.6
2022-09,KY,South,General Merchandise,8.4
2022-09,KY,South,Motor Vehicles & Parts,8.5
2022-09,KY,South,Other Specialty Retail,8.316666666666668
2022-09,LA,South,Clothing & Accessories,31.6
2022-09,LA,South,Electronics & Appliances,3.3
2022-09,LA,South,Food & Beverage Stores,4.6
2022-09,LA,South,General Merchandise,22.9
2022-09,LA,South,Motor Vehicles & Parts,5.2
2022-09,LA,South,Other Specialty Retail,6.3
2022-09,MA,Northeast,Clothing & Accessories,2.4
2022-09,MA,Northeast,Electronics & Appliances,-0.6
2022-09,MA,Northeast,Food & Beverage Stores,4.7
2022-09,MA,Northeast,General Merchandise,9.6
2022-09,MA,Northeast,Motor Vehicles & Parts,11.3
2022-09,MA,Northeast,Other Specialty Retail,7.720000000000001
2022-09,MD,South,Clothing & Accessories,4.7
2022-09,MD,South,Electronics & Appliances,3.0
2022-09,MD,South,Food & Beverage Stores,6.9
2022-09,MD,South,General Merchandise,11.3
2022-09,MD,South,Motor Vehicles & Parts,0.4
2022-09,MD,South,Other Specialty Retail,7.8
2022-09,ME,Northeast,Clothing & Accessories,3.3
2022-09,ME,Northeast,Electronics & Appliances,14.2
2022-09,ME,Northeast,Food & Beverage Stores,8.1
2022-09,ME,Northeast,General Merchandise,10.6
2022-09,ME,Northeast,Motor Vehicles & Parts,1.2
2022-09,ME,Northeast,Other Specialty Retail,6.966666666666668
2022-09,MI,Midwest,Clothing & Accessories,-1.4
2022-09,MI,Midwest,Electronics & Appliances,6.3
2022-09,MI,Midwest,Food & Beverage Stores,3.5
2022-09,MI,Midwest,General Merchandise,19.1
2022-09,MI,Midwest,Motor Vehicles & Parts,7.4
2022-09,MI,Midwest,Other Specialty Retail,5.766666666666667
2022-09,MN,Midwest,Clothing & Accessories,1.1
2022-09,MN,Midwest,Electronics & Appliances,9.5
2022-09,MN,Midwest,Food & Beverage Stores,20.4
2022-09,MN,Midwest,General Merchandise,10.6
2022-09,MN,Midwest,Motor Vehicles & Parts,-3.7
2022-09,MN,Midwest,Other Specialty Retail,5.45
2022-09,MO,Midwest,Clothing & Accessories,8.0
2022-09,MO,Midwest,Electronics & Appliances,-1.0
2022-09,MO,Midwest,Food & Beverage Stores,5.8
2022-09,MO,Midwest,General Merchandise,8.2
2022-09,MO,Midwest,Motor Vehicles & Parts,8.2
2022-09,MO,Midwest,Other Specialty Retail,7.116666666666667
2022-09,MS,South,Clothing & Accessories,-0.1
2022-09,MS,South,Electronics & Appliances,9.2
2022-09,MS,South,Food & Beverage Stores,17.4
2022-09,MS,South,General Merchandise,3.9
2022-09,MS,South,Motor Vehicles & Parts,-2.9
2022-09,MS,South,Other Specialty Retail,6.333333333333332
2022-09,MT,West,Clothing & Accessories,2.0
2022-09,MT,West,Electronics & Appliances,1.3
2022-09,MT,West,Food & Beverage Stores,10.6
2022-09,MT,West,General Merchandise,25.3
2022-09,MT,West,Motor Vehicles & Parts,4.1
2022-09,MT,West,Other Specialty Retail,5.359999999999999
2022-09,NC,South,Clothing & Accessories,6.3
2022-09,NC,South,Electronics & Appliances,7.1
2022-09,NC,South,Food & Beverage Stores,5.8
2022-09,NC,South,General Merchandise,14.5
2022-09,NC,South,Motor Vehicles & Parts,5.3
2022-09,NC,South,Other Specialty Retail,8.200000000000001
2022-09,ND,Midwest,Clothing & Accessories,1.2
2022-09,ND,Midwest,Electronics & Appliances,-2.8
2022-09,ND,Midwest,Food & Beverage Stores,0.7
2022-09,ND,Midwest,General Merchandise,5.4
2022-09,ND,Midwest,Motor Vehicles & Parts,-6.0
2022-09,ND,Midwest,Other Specialty Retail,-1.5
2022-09,NE,Midwest,Clothing & Accessories,4.0
2022-09,NE,Midwest,Electronics & Appliances,8.8
2022-09,NE,Midwest,Food & Beverage Stores,5.0
2022-09,NE,Midwest,General Merchandise,10.6
2022-09,NE,Midwest,Motor Vehicles & Parts,14.8
2022-09,NE,Midwest,Other Specialty Retail,3.583333333333334
2022-09,NH,Northeast,Clothing & Accessories,6.2
2022-09,NH,Northeast,Electronics & Appliances,1.1
2022-09,NH,Northeast,Food & Beverage Stores,6.2
2022-09,NH,Northeast,General Merchandise,10.2
2022-09,NH,Northeast,Motor Vehicles & Parts,9.6
2022-09,NH,Northeast,Other Specialty Retail,4.133333333333333
2022-09,NJ,Northeast,Clothing & Accessories,-0.1
2022-09,NJ,Northeast,Electronics & Appliances,-2.5
2022-09,NJ,Northeast,Food & Beverage Stores,8.1
2022-09,NJ,Northeast,General Merchandise,12.3
2022-09,NJ,Northeast,Motor Vehicles & Parts,7.1
2022-09,NJ,Northeast,Other Specialty Retail,12.35
2022-09,NM,West,Clothing & Accessories,0.6
2022-09,NM,West,Electronics & Appliances,8.2
2022-09,NM,West,Food & Beverage Stores,8.5
2022-09,NM,West,General Merchandise,9.5
2022-09,NM,West,Motor Vehicles & Parts,5.5
2022-09,NM,West,Other Specialty Retail,5.966666666666666
2022-09,NV,West,Clothing & Accessories,1.9
2022-09,NV,West,Electronics & Appliances,3.6
2022-09,NV,West,Food & Beverage Stores,7.2
2022-09,NV,West,General Merchandise,12.4
2022-09,NV,West,Motor Vehicles & Parts,4.9
2022-09,NV,West,Other Specialty Retail,6.383333333333333
2022-09,NY,Northeast,Clothing & Accessories,4.5
2022-09,NY,Northeast,Electronics & Appliances,1.6
2022-09,NY,Northeast,Food & Beverage Stores,2.4
2022-09,NY,Northeast,General Merchandise,6.9
2022-09,NY,Northeast,Motor Vehicles & Parts,5.4
2022-09,NY,Northeast,Other Specialty Retail,7.95
2022-09,OH,Midwest,Clothing & Accessories,-4.1
2022-09,OH,Midwest,Electronics & Appliances,4.7
2022-09,OH,Midwest,Food & Beverage Stores,4.0
2022-09,OH,Midwest,General Merchandise,10.3
2022-09,OH,Midwest,Motor Vehicles & Parts,4.4
2022-09,OH,Midwest,Other Specialty Retail,9.683333333333334
2022-09,OK,South,Clothing & Accessories,2.6
2022-09,OK,South,Electronics & Appliances,0.8
2022-09,OK,South,Food & Beverage Stores,9.2
2022-09,OK,South,General Merchandise,5.1
2022-09,OK,South,Motor Vehicles & Parts,5.5
2022-09,OK,South,Other Specialty Retail,11.700000000000001
2022-09,OR,West,Clothing & Accessories,1.1
2022-09,OR,West,Electronics & Appliances,-6.7
2022-09,OR,West,Food & Beverage Stores,7.9
2022-09,OR,West,General Merchandise,16.7
2022-09,OR,West,Motor Vehicles & Parts,1.7
2022-09,OR,West,Other Specialty Retail,10.5
2022-09,PA,Northeast,Clothing & Accessories,1.6
2022-09,PA,Northeast,Electronics & Appliances,-3.6
2022-09,PA,Northeast,Food & Beverage Stores,-2.5
2022-09,PA,Northeast,General Merchandise,-1.5
2022-09,PA,Northeast,Motor Vehicles & Parts,6.8
2022-09,PA,Northeast,Other Specialty Retail,9.65
2022-09,RI,Northeast,Clothing & Accessories,-6.5
2022-09,RI,Northeast,Electronics & Appliances,5.3
2022-09,RI,Northeast,Food & Beverage Stores,3.8
2022-09,RI,Northeast,General Merchandise,0.3
2022-09,RI,Northeast,Motor Vehicles & Parts,-0.9
2022-09,RI,Northeast,Other Specialty Retail,2.38
2022-09,SC,South,Clothing & Accessories,-0.1
2022-09,SC,South,Electronics & Appliances,7.8
2022-09,SC,South,Food & Beverage Stores,-1.6
2022-09,SC,South,General Merchandise,7.6
2022-09,SC,South,Motor Vehicles & Parts,6.3
2022-09,SC,South,Other Specialty Retail,7.716666666666666
2022-09,SD,Midwest,Clothing & Accessories,4.3
2022-09,SD,Midwest,Electronics & Appliances,7.0
2022-09,SD,Midwest,Food & Beverage Stores,3.5
2022-09,SD,Midwest,General Merchandise,9.8
2022-09,SD,Midwest,Motor Vehicles & Parts,-14.1
2022-09,SD,Midwest,Other Specialty Retail,5.983333333333333
2022-09,TN,South,Clothing & Accessories,7.9
2022-09,TN,South,Electronics & Appliances,-3.9
2022-09,TN,South,Food & Beverage Stores,26.9
2022-09,TN,South,General Merchandise,8.4
2022-09,TN,South,Motor Vehicles & Parts,7.2
2022-09,TN,South,Other Specialty Retail,5.783333333333334
2022-09,TX,South,Clothing & Accessories,9.3
2022-09,TX,South,Electronics & Appliances,-5.1
2022-09,TX,South,Food & Beverage Stores,7.4
2022-09,TX,South,General Merchandise,10.1
2022-09,TX,South,Motor Vehicles & Parts,5.3
2022-09,TX,South,Other Specialty Retail,5.6000000000000005
2022-09,UT,West,Clothing & Accessories,6.2
2022-09,UT,West,Electronics & Appliances,0.3
2022-09,UT,West,Food & Beverage Stores,8.8
2022-09,UT,West,General Merchandise,17.0
2022-09,UT,West,Motor Vehicles & Parts,2.6
2022-09,UT,West,Other Specialty Retail,10.15
2022-09,VA,South,Clothing & Accessories,0.3
2022-09,VA,South,Electronics & Appliances,-2.1
2022-09,VA,South,Food & Beverage Stores,7.5
2022-09,VA,South,General Merchandise,12.8
2022-09,VA,South,Motor Vehicles & Parts,-1.0
2022-09,VA,South,Other Specialty Retail,7.466666666666666
2022-09,VT,Northeast,Clothing & Accessories,-8.2
2022-09,VT,Northeast,Electronics & Appliances,3.9
2022-09,VT,Northeast,Food & Beverage Stores,6.8
2022-09,VT,Northeast,General Merchandise,6.0
2022-09,VT,Northeast,Motor Vehicles & Parts,29.3
2022-09,VT,Northeast,Other Specialty Retail,5.466666666666666
2022-09,WA,West,Clothing & Accessories,-3.3
2022-09,WA,West,Electronics & Appliances,9.2
2022-09,WA,West,Food & Beverage Stores,7.5
2022-09,WA,West,General Merchandise,18.1
2022-09,WA,West,Motor Vehicles & Parts,4.7
2022-09,WA,West,Other Specialty Retail,6.3500000000000005
2022-09,WI,Midwest,Clothing & Accessories,1.3
2022-09,WI,Midwest,Electronics & Appliances,3.0
2022-09,WI,Midwest,Food & Beverage Stores,5.3
2022-09,WI,Midwest,General Merchandise,8.2
2022-09,WI,Midwest,Motor Vehicles & Parts,6.8
2022-09,WI,Midwest,Other Specialty Retail,5.366666666666666
2022-09,WV,South,Clothing & Accessories,2.3
2022-09,WV,South,Electronics & Appliances,9.4
2022-09,WV,South,Food & Beverage Stores,11.4
2022-09,WV,South,General Merchandise,-2.2
2022-09,WV,South,Motor Vehicles & Parts,0.0
2022-09,WV,South,Other Specialty Retail,8.166666666666666
2022-09,WY,West,Clothing & Accessories,5.4
2022-09,WY,West,Electronics & Appliances,-1.2
2022-09,WY,West,Food & Beverage Stores,3.2
2022-09,WY,West,General Merchandise,-0.3
2022-09,WY,West,Motor Vehicles & Parts,-0.9
2022-09,WY,West,Other Specialty Retail,4.166666666666667
2022-10,AK,West,Clothing & Accessories,-13.8
2022-10,AK,West,Electronics & Appliances,-12.5
2022-10,AK,West,Food & Beverage Stores,16.6
2022-10,AK,West,General Merchandise,18.2
2022-10,AK,West,Motor Vehicles & Parts,-3.2
2022-10,AK,West,Other Specialty Retail,4.033333333333334
2022-10,AL,South,Clothing & Accessories,1.2
2022-10,AL,South,Electronics & Appliances,-11.9
2022-10,AL,South,Food & Beverage Stores,16.9
2022-10,AL,South,General Merchandise,5.4
2022-10,AL,South,Motor Vehicles & Parts,7.4
2022-10,AL,South,Other Specialty Retail,4.36
2022-10,AR,South,Clothing & Accessories,2.7
2022-10,AR,South,Electronics & Appliances,-11.6
2022-10,AR,South,Food & Beverage Stores,11.6
2022-10,AR,South,General Merchandise,6.2
2022-10,AR,South,Motor Vehicles & Parts,8.4
2022-10,AR,South,Other Specialty Retail,2.933333333333333
2022-10,AZ,West,Clothing & Accessories,2.1
2022-10,AZ,West,Electronics & Appliances,-8.5
2022-10,AZ,West,Food & Beverage Stores,8.3
2022-10,AZ,West,General Merchandise,9.7
2022-10,AZ,West,Motor Vehicles & Parts,8.6
2022-10,AZ,West,Other Specialty Retail,6.583333333333333
2022-10,CA,West,Clothing & Accessories,-0.9
2022-10,CA,West,Electronics & Appliances,-7.4
2022-10,CA,West,Food & Beverage Stores,4.8
2022-10,CA,West,General Merchandise,5.6
2022-10,CA,West,Motor Vehicles & Parts,5.9
2022-10,CA,West,Other Specialty Retail,3.9166666666666665
2022-10,CO,West,Clothing & Accessories,2.8
2022-10,CO,West,Electronics & Appliances,-8.1
2022-10,CO,West,Food & Beverage Stores,2.5
2022-10,CO,West,General Merchandise,12.3
2022-10,CO,West,Motor Vehicles & Parts,-1.6
2022-10,CO,West,Other Specialty Retail,5.95
2022-10,CT,Northeast,Clothing & Accessories,3.0
2022-10,CT,Northeast,Electronics & Appliances,-8.3
2022-10,CT,Northeast,Food & Beverage Stores,1.8
2022-10,CT,Northeast,General Merchandise,5.7
2022-10,CT,Northeast,Motor Vehicles & Parts,1.0
2022-10,CT,Northeast,Other Specialty Retail,2.7999999999999994
2022-10,DC,South,Clothing & Accessories,-13.8
2022-10,DC,South,Electronics & Appliances,7.4
2022-10,DC,South,Food & Beverage Stores,4.5
2022-10,DC,South,General Merchandise,9.7
2022-10,DC,South,Motor Vehicles & Parts,12.5
2022-10,DC,South,Other Specialty Retail,3.616666666666667
2022-10,DE,South,Clothing & Accessories,1.4
2022-10,DE,South,Electronics & Appliances,-10.5
2022-10,DE,South,Food & Beverage Stores,1.6
2022-10,DE,South,General Merchandise,4.9
2022-10,DE,South,Motor Vehicles & Parts,-6.8
2022-10,DE,South,Other Specialty Retail,7.08
2022-10,FL,South,Clothing & Accessories,1.9
2022-10,FL,South,Electronics & Appliances,-4.1
2022-10,FL,South,Food & Beverage Stores,8.9
2022-10,FL,South,General Merchandise,12.1
2022-10,FL,South,Motor Vehicles & Parts,10.5
2022-10,FL,South,Other Specialty Retail,6.066666666666666
2022-10,GA,South,Clothing & Accessories,4.3
2022-10,GA,South,Electronics & Appliances,0.0
2022-10,GA,South,Food & Beverage Stores,6.9
2022-10,GA,South,General Merchandise,10.4
2022-10,GA,South,Motor Vehicles & Parts,6.4
2022-10,GA,South,Other Specialty Retail,5.066666666666666
2022-10,HI,West,Clothing & Accessories,-7.7
2022-10,HI,West,Electronics & Appliances,-3.7
2022-10,HI,West,Food & Beverage Stores,1.7
2022-10,HI,West,General Merchandise,6.0
2022-10,HI,West,Motor Vehicles & Parts,4.3
2022-10,HI,West,Other Specialty Retail,2.7199999999999998
2022-10,IA,Midwest,Clothing & Accessories,7.6
2022-10,IA,Midwest,Electronics & Appliances,-4.1
2022-10,IA,Midwest,Food & Beverage Stores,5.7
2022-10,IA,Midwest,General Merchandise,3.4
2022-10,IA,Midwest,Motor Vehicles & Parts,2.5
2022-10,IA,Midwest,Other Specialty Retail,6.566666666666666
2022-10,ID,West,Clothing & Accessories,2.0
2022-10,ID,West,Electronics & Appliances,-9.4
2022-10,ID,West,Food & Beverage Stores,10.6
2022-10,ID,West,General Merchandise,14.3
2022-10,ID,West,Motor Vehicles & Parts,-1.9
2022-10,ID,West,Other Specialty Retail,9.75
2022-10,IL,Midwest,Clothing & Accessories,-1.7
2022-10,IL,Midwest,Electronics & Appliances,-5.9
2022-10,IL,Midwest,Food & Beverage Stores,8.5
2022-10,IL,Midwest,General Merchandise,8.0
2022-10,IL,Midwest,Motor Vehicles & Parts,12.2
2022-10,IL,Midwest,Other Specialty Retail,8.883333333333333
2022-10,IN,Midwest,Clothing & Accessories,1.9
2022-10,IN,Midwest,Electronics & Appliances,-2.4
2022-10,IN,Midwest,Food & Beverage Stores,7.1
2022-10,IN,Midwest,General Merchandise,10.2
2022-10,IN,Midwest,Motor Vehicles & Parts,5.5
2022-10,IN,Midwest,Other Specialty Retail,4.683333333333333
2022-10,KS,Midwest,Clothing & Accessories,0.9
2022-10,KS,Midwest,Electronics & Appliances,-8.3
2022-10,KS,Midwest,Food & Beverage Stores,3.6
2022-10,KS,Midwest,General Merchandise,7.7
2022-10,KS,Midwest,Motor Vehicles & Parts,0.3
2022-10,KS,Midwest,Other Specialty Retail,3.6666666666666665
2022-10,KY,South,Clothing & Accessories,2.3
2022-10,KY,South,Electronics & Appliances,-5.0
2022-10,KY,South,Food & Beverage Stores,2.8
2022-10,KY,South,General Merchandise,5.4
2022-10,KY,South,Motor Vehicles & Parts,7.4
2022-10,KY,South,Other Specialty Retail,5.7
2022-10,LA,South,Clothing & Accessories,4.1
2022-10,LA,South,Electronics & Appliances,-3.7
2022-10,LA,South,Food & Beverage Stores,8.8
2022-10,LA,South,General Merchandise,2.5
2022-10,LA,South,Motor Vehicles & Parts,3.1
2022-10,LA,South,Other Specialty Retail,3.0500000000000003
2022-10,MA,Northeast,Clothing & Accessories,-0.9
2022-10,MA,Northeast,Electronics & Appliances,-7.4
2022-10,MA,Northeast,Food & Beverage Stores,4.4
2022-10,MA,Northeast,General Merchandise,3.7
2022-10,MA,Northeast,Motor Vehicles & Parts,10.3
2022-10,MA,Northeast,Other Specialty Retail,5.3
2022-10,MD,South,Clothing & Accessories,1.8
2022-10,MD,South,Electronics & Appliances,-5.1
2022-10,MD,South,Food & Beverage Stores,5.7
2022-10,MD,South,General Merchandise,8.9
2022-10,MD,South,Motor Vehicles & Parts,0.6
2022-10,MD,South,Other Specialty Retail,6.900000000000001
2022-10,ME,Northeast,Clothing & Accessories,0.1
2022-10,ME,Northeast,Electronics & Appliances,0.2
2022-10,ME,Northeast,Food & Beverage Stores,6.2
2022-10,ME,Northeast,General Merchandise,5.4
2022-10,ME,Northeast,Motor Vehicles & Parts,3.1
2022-10,ME,Northeast,Other Specialty Retail,8.683333333333334
2022-10,MI,Midwest,Clothing & Accessories,-5.7
2022-10,MI,Midwest,Electronics & Appliances,-3.4
2022-10,MI,Midwest,Food & Beverage Stores,6.9
2022-10,MI,Midwest,General Merchandise,11.4
2022-10,MI,Midwest,Motor Vehicles & Parts,6.8
2022-10,MI,Midwest,Other Specialty Retail,6.05
2022-10,MN,Midwest,Clothing & Accessories,-0.7
2022-10,MN,Midwest,Electronics & Appliances,3.7
2022-10,MN,Midwest,Food & Beverage Stores,21.7
2022-10,MN,Midwest,General Merchandise,6.9
2022-10,MN,Midwest,Motor Vehicles & Parts,-3.1
2022-10,MN,Midwest,Other Specialty Retail,5.666666666666667
2022-10,MO,Midwest,Clothing & Accessories,3.2
2022-10,MO,Midwest,Electronics & Appliances,-8.7
2022-10,MO,Midwest,Food & Beverage Stores,7.2
2022-10,MO,Midwest,General Merchandise,6.8
2022-10,MO,Midwest,Motor Vehicles & Parts,8.7
2022-10,MO,Midwest,Other Specialty Retail,5.033333333333332
2022-10,MS,South,Clothing & Accessories,-0.3
2022-10,MS,South,Electronics & Appliances,-5.3
2022-10,MS,South,Food & Beverage Stores,3.9
2022-10,MS,South,General Merchandise,2.9
2022-10,MS,South,Motor Vehicles & Parts,-2.1
2022-10,MS,South,Other Specialty Retail,4.383333333333334
2022-10,MT,West,Clothing & Accessories,-1.4
2022-10,MT,West,Electronics & Appliances,-11.0
2022-10,MT,West,Food & Beverage Stores,11.3
2022-10,MT,West,General Merchandise,18.4
2022-10,MT,West,Motor Vehicles & Parts,1.4
2022-10,MT,West,Other Specialty Retail,5.0
2022-10,NC,South,Clothing & Accessories,3.1
2022-10,NC,South,Electronics & Appliances,-0.4
2022-10,NC,South,Food & Beverage Stores,5.2
2022-10,NC,South,General Merchandise,13.3
2022-10,NC,South,Motor Vehicles & Parts,4.2
2022-10,NC,South,Other Specialty Retail,6.883333333333333
2022-10,ND,Midwest,Clothing & Accessories,0.1
2022-10,ND,Midwest,Electronics & Appliances,-5.8
2022-10,ND,Midwest,Food & Beverage Stores,1.5
2022-10,ND,Midwest,General Merchandise,0.0
2022-10,ND,Midwest,Motor Vehicles & Parts,-6.6
2022-10,ND,Midwest,Other Specialty Retail,0.20000000000000026
2022-10,NE,Midwest,Clothing & Accessories,0.6
2022-10,NE,Midwest,Electronics & Appliances,0.5
2022-10,NE,Midwest,Food & Beverage Stores,9.5
2022-10,NE,Midwest,General Merchandise,8.3
2022-10,NE,Midwest,Motor Vehicles & Parts,13.5
2022-10,NE,Midwest,Other Specialty Retail,2.6833333333333336
2022-10,NH,Northeast,Clothing & Accessories,4.3
2022-10,NH,Northeast,Electronics & Appliances,-6.5
2022-10,NH,Northeast,Food & Beverage Stores,6.9
2022-10,NH,Northeast,General Merchandise,4.9
2022-10,NH,Northeast,Motor Vehicles & Parts,10.0
2022-10,NH,Northeast,Other Specialty Retail,6.183333333333334
2022-10,NJ,Northeast,Clothing & Accessories,-5.8
2022-10,NJ,Northeast,Electronics & Appliances,-10.3
2022-10,NJ,Northeast,Food & Beverage Stores,7.1
2022-10,NJ,Northeast,General Merchandise,4.5
2022-10,NJ,Northeast,Motor Vehicles & Parts,10.9
2022-10,NJ,Northeast,Other Specialty Retail,10.433333333333334
2022-10,NM,West,Clothing & Accessories,4.4
2022-10,NM,West,Electronics & Appliances,1.3
2022-10,NM,West,Food & Beverage Stores,8.5
2022-10,NM,West,General Merchandise,9.2
2022-10,NM,West,Motor Vehicles & Parts,6.9
2022-10,NM,West,Other Specialty Retail,5.199999999999999
2022-10,NV,West,Clothing & Accessories,-1.4
2022-10,NV,West,Electronics & Appliances,-3.7
2022-10,NV,West,Food & Beverage Stores,6.8
2022-10,NV,West,General Merchandise,8.9
2022-10,NV,West,Motor Vehicles & Parts,5.5
2022-10,NV,West,Other Specialty Retail,6.8500000000000005
2022-10,NY,Northeast,Clothing & Accessories,1.8
2022-10,NY,Northeast,Electronics & Appliances,-6.1
2022-10,NY,Northeast,Food & Beverage Stores,5.1
2022-10,NY,Northeast,General Merchandise,2.3
2022-10,NY,Northeast,Motor Vehicles & Parts,6.0
2022-10,NY,Northeast,Other Specialty Retail,2.166666666666667
2022-10,OH,Midwest,Clothing & Accessories,-7.3
2022-10,OH,Midwest,Electronics & Appliances,-5.4
2022-10,OH,Midwest,Food & Beverage Stores,3.3
2022-10,OH,Midwest,General Merchandise,5.2
2022-10,OH,Midwest,Motor Vehicles & Parts,3.4
2022-10,OH,Midwest,Other Specialty Retail,7.866666666666667
2022-10,OK,South,Clothing & Accessories,0.3
2022-10,OK,South,Electronics & Appliances,-6.6
2022-10,OK,South,Food & Beverage Stores,9.5
2022-10,OK,South,General Merchandise,3.5
2022-10,OK,South,Motor Vehicles & Parts,4.6
2022-10,OK,South,Other Specialty Retail,10.316666666666666
2022-10,OR,West,Clothing & Accessories,-1.3
2022-10,OR,West,Electronics & Appliances,-15.6
2022-10,OR,West,Food & Beverage Stores,10.0
2022-10,OR,West,General Merchandise,7.4
2022-10,OR,West,Motor Vehicles & Parts,1.8
2022-10,OR,West,Other Specialty Retail,11.216666666666667
2022-10,PA,Northeast,Clothing & Accessories,-0.5
2022-10,PA,Northeast,Electronics & Appliances,-12.9
2022-10,PA,Northeast,Food & Beverage Stores,0.2
2022-10,PA,Northeast,General Merchandise,-3.0
2022-10,PA,Northeast,Motor Vehicles & Parts,5.2
2022-10,PA,Northeast,Other Specialty Retail,8.733333333333333
2022-10,RI,Northeast,Clothing & Accessories,-8.8
2022-10,RI,Northeast,Electronics & Appliances,-2.4
2022-10,RI,Northeast,Food & Beverage Stores,1.8
2022-10,RI,Northeast,General Merchandise,-2.8
2022-10,RI,Northeast,Motor Vehicles & Parts,-3.9
2022-10,RI,Northeast,Other Specialty Retail,0.43999999999999984
2022-10,SC,South,Clothing & Accessories,1.3
2022-10,SC,South,Electronics & Appliances,-2.3
2022-10,SC,South,Food & Beverage Stores,-0.7
2022-10,SC,South,General Merchandise,8.7
2022-10,SC,South,Motor Vehicles & Parts,8.8
2022-10,SC,South,Other Specialty Retail,6.333333333333333
2022-10,SD,Midwest,Clothing & Accessories,5.9
2022-10,SD,Midwest,Electronics & Appliances,-0.9
2022-10,SD,Midwest,Food & Beverage Stores,6.1
2022-10,SD,Midwest,General Merchandise,7.3
2022-10,SD,Midwest,Motor Vehicles & Parts,-13.5
2022-10,SD,Midwest,Other Specialty Retail,5.233333333333333
2022-10,TN,South,Clothing & Accessories,5.0
2022-10,TN,South,Electronics & Appliances,-10.6
2022-10,TN,South,Food & Beverage Stores,22.2
2022-10,TN,South,General Merchandise,6.0
2022-10,TN,South,Motor Vehicles & Parts,3.3
2022-10,TN,South,Other Specialty Retail,5.033333333333333
2022-10,TX,South,Clothing & Accessories,4.0
2022-10,TX,South,Electronics & Appliances,-11.2
2022-10,TX,South,Food & Beverage Stores,7.5
2022-10,TX,South,General Merchandise,8.2
2022-10,TX,South,Motor Vehicles & Parts,5.5
2022-10,TX,South,Other Specialty Retail,5.666666666666667
2022-10,UT,West,Clothing & Accessories,5.0
2022-10,UT,West,Electronics & Appliances,-6.4
2022-10,UT,West,Food & Beverage Stores,8.5
2022-10,UT,West,General Merchandise,11.7
2022-10,UT,West,Motor Vehicles & Parts,3.1
2022-10,UT,West,Other Specialty Retail,10.066666666666668
2022-10,VA,South,Clothing & Accessories,-1.4
2022-10,VA,South,Electronics & Appliances,-9.1
2022-10,VA,South,Food & Beverage Stores,7.1
2022-10,VA,South,General Merchandise,12.4
2022-10,VA,South,Motor Vehicles & Parts,0.7
2022-10,VA,South,Other Specialty Retail,6.116666666666667
2022-10,VT,Northeast,Clothing & Accessories,-10.0
2022-10,VT,Northeast,Electronics & Appliances,-7.2
2022-10,VT,Northeast,Food & Beverage Stores,4.6
2022-10,VT,Northeast,General Merchandise,-2.3
2022-10,VT,Northeast,Motor Vehicles & Parts,
2022-10,VT,Northeast,Other Specialty Retail,3.483333333333333
2022-10,WA,West,Clothing & Accessories,-5.4
2022-10,WA,West,Electronics & Appliances,-0.9
2022-10,WA,West,Food & Beverage Stores,7.9
2022-10,WA,West,General Merchandise,11.2
2022-10,WA,West,Motor Vehicles & Parts,3.9
2022-10,WA,West,Other Specialty Retail,8.233333333333333
2022-10,WI,Midwest,Clothing & Accessories,-1.3
2022-10,WI,Midwest,Electronics & Appliances,-5.0
2022-10,WI,Midwest,Food & Beverage Stores,6.3
2022-10,WI,Midwest,General Merchandise,3.4
2022-10,WI,Midwest,Motor Vehicles & Parts,6.7
2022-10,WI,Midwest,Other Specialty Retail,5.716666666666666
2022-10,WV,South,Clothing & Accessories,-0.4
2022-10,WV,South,Electronics & Appliances,-0.5
2022-10,WV,South,Food & Beverage Stores,7.6
2022-10,WV,South,General Merchandise,-5.3
2022-10,WV,South,Motor Vehicles & Parts,1.4
2022-10,WV,South,Other Specialty Retail,7.140000000000001
2022-10,WY,West,Clothing & Accessories,3.7
2022-10,WY,West,Electronics & Appliances,-8.9
2022-10,WY,West,Food & Beverage Stores,4.8
2022-10,WY,West,General Merchandise,-4.6
2022-10,WY,West,Motor Vehicles & Parts,-1.4
2022-10,WY,West,Other Specialty Retail,0.4166666666666667
2022-11,AK,West,Clothing & Accessories,-16.0
2022-11,AK,West,Electronics & Appliances,-7.3
2022-11,AK,West,Food & Beverage Stores,15.4
2022-11,AK,West,General Merchandise,26.7
2022-11,AK,West,Motor Vehicles & Parts,-10.2
2022-11,AK,West,Other Specialty Retail,0.7666666666666669
2022-11,AL,South,Clothing & Accessories,-4.4
2022-11,AL,South,Electronics & Appliances,-10.2
