date,industry,sales_amount,mom_growth_pct,yoy_growth_pct,sales_index
2022-12,Nonstore Retail (E-commerce),444509.0,0.05671936289076429,,118.88096365177809
2022-12,Other Specialty Retail,486968.0,0.0027035652881159944,,109.75856037793686
2023-01,Clothing & Accessories,93689.0,-0.3125458601156409,0.08175919083687422,108.17591908368742
2023-01,Electronics & Appliances,61713.0,-0.06783578031538884,0.08904653502038218,108.90465350203822
2023-01,Food & Beverage Stores,381949.0,-0.06119745260503329,0.044229859666294,104.4229859666294
2023-01,General Merchandise,416092.0,-0.14528748759811105,0.07977122215532817,107.97712221553282
2023-01,Motor Vehicles & Parts,696554.0,0.007466097380357306,0.041766124063006727,104.17661240630068
2023-01,Nonstore Retail (E-commerce),404448.0,-0.09012415946583763,0.08166916726172802,108.1669167261728
2023-01,Other Specialty Retail,463782.0,-0.047612984836786,0.04532627706954684,104.53262770695468
2023-02,Clothing & Accessories,96235.0,0.027175015209896625,0.04744438155775166,111.11560133013117
2023-02,Electronics & Appliances,58020.0,-0.05984152447620439,0.023840194815507587,102.38763301392343
2023-02,Food & Beverage Stores,369280.0,-0.0331693498346638,0.0581937805898467,100.95934341432206
2023-02,General Merchandise,410324.0,-0.013862318910241034,0.07202219685074351,106.48030891237103
2023-02,Motor Vehicles & Parts,689510.0,-0.010112640226026981,0.01378849987943509,103.12311180506948
2023-02,Nonstore Retail (E-commerce),391920.0,-0.03097555186328027,0.08450938070728875,104.81638678723012
2023-02,Other Specialty Retail,449984.0,-0.029751046828035532,0.020323295262583807,101.42267260498747
2023-03,Clothing & Accessories,106105.0,0.10256143814620455,-0.015979151982787432,122.51177720302975
2023-03,Electronics & Appliances,61092.0,0.05294725956566704,-0.0430750916324677,107.80877759542591
2023-03,Food & Beverage Stores,386979.0,0.047928401213171545,0.04514911062977034,105.79816333170207
2023-03,General Merchandise,418967.0,0.021063842231992203,0.03155730641388654,108.72319334011502
2023-03,Motor Vehicles & Parts,767612.0,0.11327174370204918,0.012784956763360888,114.8040464952111
2023-03,Nonstore Retail (E-commerce),414423.0,0.057417330067360606,0.08169417734206164,110.83466386386065
2023-03,Other Specialty Retail,483293.0,0.0740226319158015,-0.036199383780873284,108.93024576714329
2023-04,Clothing & Accessories,105463.0,-0.006050610244569099,-0.023210365938371225,121.77050618880475
2023-04,Electronics & Appliances,57057.0,-0.06604792771557655,-0.09257609974871972,100.68823124569855
2023-04,Food & Beverage Stores,382870.0,-0.010618147237963838,0.032392539442426704,104.67478285593992
2023-04,General Merchandise,430560.0,0.02767043705112804,0.025787637943850417,111.7316116174303
2023-04,Motor Vehicles & Parts,740484.0,-0.03534077111874223,-0.015093797550516652,110.74678296451839
2023-04,Nonstore Retail (E-commerce),410004.0,-0.010663018220513854,0.08077815267819477,109.65283182361578
2023-04,Other Specialty Retail,478058.0,-0.010831938389341489,-0.049813165845126406,107.75032005625778
2023-05,Clothing & Accessories,108508.0,0.028872685207134152,-0.006336996336996359,125.28634768150748
2023-05,Electronics & Appliances,59311.0,0.03950435529382901,-0.04025955112542279,104.66585490673583
2023-05,Food & Beverage Stores,393476.0,0.02770130853814612,0.02957561104525963,107.57441131199576
2023-05,General Merchandise,438814.0,0.019170382757339288,0.01602715493688245,113.87354937823082
2023-05,Motor Vehicles & Parts,777106.0,0.04945684174134746,0.0764910900305864,116.22396908295794
2023-05,Nonstore Retail (E-commerce),427559.0,0.042816655447263985,0.10173754177650318,114.34779934262431
2023-05,Other Specialty Retail,503757.0,0.053757075501299045,-0.03642501912777352,113.54266214681117
2023-06,Clothing & Accessories,105408.0,-0.02856932207763485,-0.000805740665257404,121.70700166266396
2023-06,Electronics & Appliances,59585.0,0.004619716410109387,-0.019322240326535955,105.14938147422663
2023-06,Food & Beverage Stores,386529.0,-0.01765546056176237,0.011358284404533903,105.67513553562202
2023-06,General Merchandise,436316.0,-0.005692616917418292,0.01140717903545485,113.22531088459382
2023-06,Motor Vehicles & Parts,770784.0,-0.00813531229973774,0.06292163341405166,115.27845079775301
2023-06,Nonstore Retail (E-commerce),418106.0,-0.022109229369513872,0.10085254948631128,111.81965761905907
2023-06,Other Specialty Retail,493668.0,-0.02002751326532437,-0.06059793002266356,111.26868497448565
2023-07,Clothing & Accessories,108235.0,0.026819596235579946,0.02888893113806601,124.97113430629965
2023-07,Electronics & Appliances,58252.0,-0.022371402198539947,-0.044720313550566604,102.797042370339
2023-07,Food & Beverage Stores,392380.0,0.015137285947496748,0.015247602118570569,107.27477027976522
2023-07,General Merchandise,438118.0,0.00413003419539959,0.02125169871398902,113.69293529033196
2023-07,Motor Vehicles & Parts,752512.0,-0.02370573338315274,0.07189028576637857,112.54569057831858
2023-07,Nonstore Retail (E-commerce),428386.0,0.024587066437697702,0.11849546477564088,114.5689749699795
2023-07,Other Specialty Retail,481176.0,-0.025304455626048328,-0.058995625245676586,108.45309147298003
2023-08,Clothing & Accessories,112838.0,0.04252783295606788,0.04111383809119595,130.2858858304083
2023-08,Electronics & Appliances,60669.0,0.04149213760900916,-0.03351759514440922,107.06231139816825
2023-08,Food & Beverage Stores,392918.0,0.0013711198328152374,0.024632828472483048,107.42185684485648
2023-08,General Merchandise,444637.0,0.014879552997137724,0.02519898180342528,115.38463534638461
2023-08,Motor Vehicles & Parts,779682.0,0.0361057365198163,0.051623397643402846,116.60923562878014
2023-08,Nonstore Retail (E-commerce),432038.0,0.008525021826110146,0.10010312559679169,115.54567798219362
2023-08,Other Specialty Retail,500881.0,0.040951751542055215,-0.019216949451237975,112.89443552894932
2023-09,Clothing & Accessories,104591.0,-0.07308708059341706,0.015318454952287563,120.76367079253649
2023-09,Electronics & Appliances,59564.0,-0.018213585191778292,-0.03077048246684566,105.112322868689
2023-09,Food & Beverage Stores,386538.0,-0.016237484666011714,0.018910597737265444,105.67759609154362
2023-09,General Merchandise,430519.0,-0.03175174355710386,0.01610112887275572,111.72097199443624
2023-09,Motor Vehicles & Parts,751960.0,-0.035555521353577535,0.07143366019497721,112.46313346135668
2023-09,Nonstore Retail (E-commerce),421263.0,-0.024939935838977134,0.09724193796248781,112.66397618684661
2023-09,Other Specialty Retail,486367.0,-0.02897694262709105,-0.012240197890307392,109.62309994770911
2023-10,Clothing & Accessories,105773.0,0.011301163580040408,-0.004789145857247656,122.12844079068907
2023-10,Electronics & Appliances,58749.0,-0.013682761399503085,-0.03269943195850822,103.67409603472922
2023-10,Food & Beverage Stores,388939.0,0.006211549705332997,0.0011969913044374003,106.33401773240634
2023-10,General Merchandise,439076.0,0.019876010118020426,0.004415000937901814,113.94153916419273
2023-10,Motor Vehicles & Parts,733286.0,-0.024833767753603908,0.026993944079371168,109.67025012413481
2023-10,Nonstore Retail (E-commerce),441031.0,0.0469255548196732,0.11598042490308602,117.95079577760484
2023-10,Other Specialty Retail,496163.0,0.02014116911714825,-0.008199654183282834,111.83103734290196
2023-11,Clothing & Accessories,116717.0,0.10346685827195978,0.015955224400264534,134.76468686495474
2023-11,Electronics & Appliances,63615.0,0.08282694173517857,0.011254709332824575,112.26110434644502
2023-11,Food & Beverage Stores,394411.0,0.014069044246012963,0.007188531037089163,107.83003573273989
2023-11,General Merchandise,451293.0,0.027824340205340414,0.007818362096687848,117.11188731341736
2023-11,Motor Vehicles & Parts,715522.0,-0.024225199990181134,0.057682187730968115,107.01346638190444
2023-11,Nonstore Retail (E-commerce),472460.0,0.07126256430953837,0.1231665279923928,126.35627194706763
2023-11,Other Specialty Retail,482176.0,-0.02819033261246806,-0.007163521429821573,108.67848320380821
2023-12,Clothing & Accessories,141217.0,0.20990943907057247,0.0361964720730239,163.05306669129874
2023-12,Electronics & Appliances,65899.0,0.03590348188320358,-0.004606972388375374,116.29166887253604
2023-12,Food & Beverage Stores,408271.0,0.03514100773051454,0.0035000872563888397,111.61929185200576
2023-12,General Merchandise,496867.0,0.10098539086580116,0.020635921622115694,128.93847702879447
2023-12,Motor Vehicles & Parts,742278.0,0.03739367902035151,0.07359934740349905,111.01509359464457
2023-12,Nonstore Retail (E-commerce),494927.0,0.0475532320196419,0.11342402516034555,132.3649210641035
2023-12,Other Specialty Retail,482269.0,0.00019287563047520884,-0.009649504690246613,108.69944463477523
2024-01,Clothing & Accessories,93174.0,-0.34020691559798044,-0.005496909989433085,107.58128579346018
2024-01,Electronics & Appliances,57838.0,-0.12232355574439668,-0.06279065999060163,102.06645843259746
2024-01,Food & Beverage Stores,385689.0,-0.05531130058221134,0.009791883209538499,105.4454836496059
2024-01,General Merchandise,416695.0,-0.16135505074798684,0.0014491987348952406,108.13360252444517
2024-01,Motor Vehicles & Parts,692002.0,-0.06773203570629871,-0.006535028152878319,103.495815311354
2024-01,Nonstore Retail (E-commerce),437102.0,-0.11683541209107606,0.08073720231030945,116.90001096517622
2024-01,Other Specialty Retail,447548.0,-0.07199508987722625,-0.035003514582282236,100.87361834869002
2024-02,Clothing & Accessories,99858.0,0.07173675059565965,0.03764742557281653,115.29881766118604
2024-02,Electronics & Appliances,57861.0,0.0003976624364605552,-0.0027404343329886505,102.10704642913866
2024-02,Food & Beverage Stores,376133.0,-0.024776439048041277,0.018557733968804113,102.8329200510702
2024-02,General Merchandise,421956.0,0.0126255414631804,0.028348329612696288,109.49884780668064
2024-02,Motor Vehicles & Parts,726434.0,0.04975708162693171,0.05355107250076152,108.64546504184689
2024-02,Nonstore Retail (E-commerce),425281.0,-0.02704403091269314,0.08512196366605429,113.73856345493982
2024-02,Other Specialty Retail,449480.0,0.004316855398750485,-0.0011200398236381748,101.30907517265007
2024-03,Clothing & Accessories,106677.0,0.06828696749384133,0.005390886386126947,123.17222427489378
2024-03,Electronics & Appliances,57546.0,-0.005444081505677434,-0.05804360636417205,101.55116734607444
2024-03,Food & Beverage Stores,394902.0,0.04989990242813058,0.020473979208174065,107.96427272801834
2024-03,General Merchandise,446792.0,0.05885921754874923,0.06641334520379893,115.94386431107144
2024-03,Motor Vehicles & Parts,772878.0,0.0639342321532308,0.006860236682073806,115.59162942622802
2024-03,Nonstore Retail (E-commerce),446958.0,0.05097100505312957,0.07850674311030037,119.53593234753725
2024-03,Other Specialty Retail,472098.0,0.050320370205570786,-0.023164001961543,106.40698534052181
2024-04,Clothing & Accessories,105563.0,-0.010442738359721426,0.0009481998425988625,121.88596896360613
2024-04,Electronics & Appliances,57006.0,-0.00938379730997807,-0.0008938429991061092,100.59823177510721
2024-04,Food & Beverage Stores,383263.0,-0.029473135106937942,0.001026458066706759,104.78222713118316
2024-04,General Merchandise,432317.0,-0.03239762574083693,0.0040807320698625915,112.18755838817496
2024-04,Motor Vehicles & Parts,763070.0,-0.012690230540913339,0.030501671879473502,114.12474500020939
2024-04,Nonstore Retail (E-commerce),446670.0,-0.0006443558455156984,0.08942839582052864,119.45890867077995
2024-04,Other Specialty Retail,484367.0,0.025988248202703623,0.013197143442845949,109.17231648605276
2024-05,Clothing & Accessories,113822.0,0.07823764008222578,0.048973347587274674,131.4220395344541
2024-05,Electronics & Appliances,60062.0,0.05360839209907731,0.012662069430628309,105.991141228581
2024-05,Food & Beverage Stores,402538.0,0.050291836154285674,0.0230306295682583,110.05191772994579
2024-05,General Merchandise,453993.0,0.05013913401508607,0.03459096564831565,117.81254541302498
2024-05,Motor Vehicles & Parts,790940.0,0.036523516846423076,0.017801947224702852,118.29298204681827
2024-05,Nonstore Retail (E-commerce),457520.0,0.02429086350101861,0.07007453942029063,122.3606687152825
2024-05,Other Specialty Retail,500580.0,0.03347255283700168,-0.006306612116556143,112.82659261797004
2024-06,Clothing & Accessories,108827.0,-0.0438843105902198,0.03243586824529454,125.65467393312395
2024-06,Electronics & Appliances,58303.0,-0.029286404049149173,-0.021515482084417226,102.88704184093034
2024-06,Food & Beverage Stores,394579.0,-0.019772046365808982,0.020826380426824276,107.8759661099431
2024-06,General Merchandise,446178.0,-0.017213921800556364,0.02260288414818623,115.78452946916067
2024-06,Motor Vehicles & Parts,728350.0,-0.07913368902824491,-0.05505303690787566,108.93202199130158
2024-06,Nonstore Retail (E-commerce),452306.0,-0.01139622311592936,0.08179743892697067,120.96621923398885
2024-06,Other Specialty Retail,485410.0,-0.0303048463782013,-0.016727841383277875,109.40740006130656
2024-07,Clothing & Accessories,110125.0,0.011927187187003252,0.017462003972836815,127.15338075004618
2024-07,Electronics & Appliances,60026.0,0.029552510162427215,0.030453889995193384,105.92761219051651
2024-07,Food & Beverage Stores,402878.0,0.021032543546412708,0.026754676589020754,110.14487206476183
2024-07,General Merchandise,447435.0,0.00281726127240689,0.02126596031206196,116.11072473997798
2024-07,Motor Vehicles & Parts,776108.0,0.06557012425344966,0.03135631059704025,116.07470820845074
2024-07,Nonstore Retail (E-commerce),464348.0,0.02662356899974805,0.08394765468526044,124.18677171840358
2024-07,Other Specialty Retail,498455.0,0.026874188830061208,0.035909937320232066,112.34763518996016
2024-08,Clothing & Accessories,113645.0,0.03196367763904662,0.007151846009323171,131.2176704230556
2024-08,Electronics & Appliances,60367.0,0.0056808716222969124,-0.004977830523001825,106.5293733566273
2024-08,Food & Beverage Stores,401929.0,-0.002355551804764766,0.02293353829552225,109.88542011258411
2024-08,General Merchandise,456589.0,0.02045883759652245,0.026880354086592062,118.48621520064772
2024-08,Motor Vehicles & Parts,787274.0,0.01438717291923286,0.009737303156928112,117.74469510699521
2024-08,Nonstore Retail (E-commerce),455576.0,-0.018891004160672575,0.054481318772885645,121.84075889717072
2024-08,Other Specialty Retail,499883.0,0.0028648523938972215,-0.001992489233969774,112.6694945815828
2024-09,Clothing & Accessories,103576.0,-0.08860046636455632,-0.009704467879645517,119.59172362830223
2024-09,Electronics & Appliances,57549.0,-0.046681133732005886,-0.03382915855214563,101.55646143257981
2024-09,Food & Beverage Stores,392520.0,-0.023409607169425417,0.015475839374136546,107.31304559410123
2024-09,General Merchandise,438369.0,-0.0399045969131977,0.018233806173479028,113.75807054329547
2024-09,Motor Vehicles & Parts,732608.0,-0.06943707019411283,-0.025735411458056245,109.56884844786639
2024-09,Nonstore Retail (E-commerce),455602.0,5.707060951420928e-05,0.08151439836871499,121.84771242354464
2024-09,Other Specialty Retail,486061.0,-0.0276504702100292,-0.0006291545273424681,109.5541300780757
2024-10,Clothing & Accessories,109345.0,0.05569823125048279,0.033770432908209136,126.25277110659523
2024-10,Electronics & Appliances,58970.0,0.024692001598637603,0.0037617661577218353,104.06409374062507
2024-10,Food & Beverage Stores,402989.0,0.026671252420258806,0.03612391660388914,110.17521892112825
2024-10,General Merchandise,452479.0,0.03218749500991169,0.03052546711731008,117.419657871245
2024-10,Motor Vehicles & Parts,774958.0,0.05780717655280854,0.05682912260700457,115.9027142147801
2024-10,Nonstore Retail (E-commerce),481258.0,0.05631230767204709,0.09121127539787444,128.7092382946744
2024-10,Other Specialty Retail,504139.0,0.0371928626242386,0.016075362330524534,113.62876178798753
2024-11,Clothing & Accessories,121372.0,0.1099913119026934,0.039882793423408724,140.1394790319601
2024-11,Electronics & Appliances,65048.0,0.1030693573003223,0.022526133773481005,114.78991300051176
2024-11,Food & Beverage Stores,405590.0,0.006454270463958078,0.028343529972541415,110.88631958247099
2024-11,General Merchandise,466945.0,0.03197054448935743,0.03468256764452371,121.17362826714277
2024-11,Motor Vehicles & Parts,773444.0,-0.0019536542625535613,0.08095069054480497,115.67628038311288
2024-11,Nonstore Retail (E-commerce),504165.0,0.047598169796657874,0.0671062100495281,134.8355624734228
2024-11,Other Specialty Retail,484405.0,-0.039143966247404016,0.004622793336872766,109.18088137182423
2024-12,Clothing & Accessories,143759.0,0.18444946116072902,0.018000665642238456,165.98813042675042
2024-12,Electronics & Appliances,70111.0,0.07783482966424793,0.06391599265542713,123.72456632608045
2024-12,Food & Beverage Stores,417627.0,0.029677753396286866,0.02291615128186919,114.17717643006142
2024-12,General Merchandise,504374.0,0.0801571919605093,0.015108670932060253,130.88656604870351
2024-12,Motor Vehicles & Parts,800812.0,0.035384591515352115,0.07885724755415091,119.76943831248468
2024-12,Nonstore Retail (E-commerce),547570.0,0.08609284658792271,0.10636518112772197,146.44393986804346
2024-12,Other Specialty Retail,494504.0,0.020848257140202886,0.025369658841849718,111.45711246145802
